,id,response
0,494478,1
1,532402,0
2,495817,0
3,223784,1
4,573606,0
5,513663,1
6,72696,0
7,410507,0
8,404152,1
9,473709,1
10,383704,0
11,227869,1
12,217104,1
13,349982,0
14,19053,1
15,46103,0
16,367138,1
17,304303,0
18,226269,1
19,403494,0
20,569621,1
21,216916,1
22,303322,1
23,216422,1
24,355421,0
25,175189,1
26,415957,0
27,280071,0
28,263630,1
29,468444,0
30,458081,1
31,250199,1
32,612018,0
33,593956,0
34,305465,0
35,277326,1
36,272374,0
37,247454,1
38,255301,1
39,570241,0
40,310976,0
41,585827,0
42,250942,1
43,548884,0
44,488883,1
45,563527,1
46,11169,1
47,427541,1
48,158211,1
49,262577,1
50,21274,1
51,321672,1
52,507792,0
53,270975,1
54,269200,1
55,21669,1
56,275065,1
57,21598,1
58,45773,1
59,346581,0
60,195984,0
61,271720,1
62,565539,1
63,293733,0
64,216955,1
65,257706,1
66,278060,1
67,476040,0
68,259404,1
69,15105,1
70,22251,1
71,207578,0
72,569455,0
73,277468,1
74,257871,1
75,123165,1
76,573585,0
77,166457,0
78,147054,0
79,265396,1
80,255064,1
81,68315,1
82,256446,1
83,503833,0
84,222667,1
85,473421,1
86,586822,0
87,496217,0
88,252015,1
89,227036,1
90,218001,1
91,260279,1
92,329870,0
93,520614,0
94,219170,0
95,20225,1
96,273560,1
97,29935,1
98,29880,0
99,215079,1
100,216347,1
101,254143,1
102,225833,1
103,572004,1
104,225547,1
105,218329,1
106,229966,1
107,249569,1
108,260458,1
109,263849,1
110,19466,1
111,259118,1
112,215242,0
113,391652,0
114,267593,1
115,541340,0
116,272055,1
117,487032,0
118,231809,1
119,516938,1
120,465553,1
121,247433,1
122,494468,1
123,7006,1
124,535752,0
125,89648,1
126,325218,1
127,260265,1
128,194260,0
129,3589,1
130,579755,0
131,531990,0
132,503387,1
133,265023,1
134,261100,1
135,20469,1
136,302974,0
137,270649,1
138,362447,0
139,569735,1
140,230879,1
141,289919,0
142,203307,1
143,293121,0
144,270856,1
145,14226,1
146,29780,1
147,94162,1
148,597462,0
149,168251,0
150,307867,0
151,494171,1
152,277415,1
153,18999,1
154,251505,1
155,255252,1
156,35305,1
157,479766,0
158,174408,0
159,284383,0
160,392078,1
161,107838,0
162,527649,0
163,377799,1
164,355977,0
165,252165,1
166,262608,1
167,352274,0
168,270217,1
169,270158,1
