,id,response
0,22779,1
1,271681,1
2,275639,1
3,403237,0
4,408781,1
5,260506,1
6,214116,1
7,224154,1
8,596867,0
9,20433,1
10,225471,1
11,137604,0
12,187635,1
13,95403,0
14,506193,0
15,71560,1
16,254972,1
17,476328,0
18,338467,0
19,251425,1
20,270259,1
21,125643,1
22,257862,1
23,502876,0
24,477041,0
25,382161,1
26,267385,1
27,267242,1
28,286960,0
29,465845,1
30,268713,1
31,121263,0
32,214231,1
33,97605,1
34,257826,1
35,11842,1
36,28542,1
37,201523,0
38,513875,0
39,226678,0
40,270588,1
41,45242,0
42,535193,1
43,42881,1
44,487311,1
45,276375,1
46,512621,1
47,221916,1
48,321417,0
49,214015,1
50,268444,1
51,343183,0
52,33077,1
53,372435,0
54,278348,1
55,266118,1
56,451702,0
57,15083,1
58,539465,0
59,327460,0
60,254620,1
61,271179,1
62,271495,1
63,269140,1
64,494253,1
65,216281,1
66,135393,1
67,260303,1
68,482124,0
69,491742,1
70,225950,1
71,343842,1
72,23536,1
73,263926,1
74,166087,1
75,585251,0
76,222058,1
77,18586,1
78,371841,0
79,467222,0
80,535950,0
81,76407,0
82,287310,0
83,225766,1
84,247433,1
85,254304,1
86,257722,1
87,265224,1
88,412013,1
89,265182,1
90,369642,0
91,356906,1
92,355166,0
93,271962,1
94,19323,1
95,276402,1
96,350361,1
97,214141,1
98,247743,1
99,355515,1
100,465526,0
101,139745,1
102,217974,1
103,573088,0
104,515970,1
105,266217,1
106,516173,0
107,225845,1
108,194474,0
109,494132,1
110,72360,0
111,491275,1
112,262225,1
113,460252,0
114,59186,1
115,191573,0
116,253755,1
117,69105,0
118,556300,0
119,268696,1
120,9961,1
121,54782,0
122,597820,0
123,580326,0
124,248082,0
125,192555,1
126,513064,0
127,488910,1
128,268467,1
129,514465,0
130,20870,1
131,123386,1
132,384030,0
133,252067,1
134,564502,0
135,487024,0
136,461365,1
137,216902,1
138,443991,0
139,502069,0
140,488448,1
141,260191,1
142,280832,0
143,277717,1
144,454657,0
145,411544,1
146,269439,1
147,225376,1
148,222968,1
149,216489,1
150,268820,1
151,218067,1
152,249664,1
153,257034,1
154,212971,1
155,134265,1
156,231923,0
157,253838,1
158,69473,0
159,484585,0
160,327305,0
161,22483,1
162,258153,1
163,253145,1
164,270417,1
165,268702,1
166,354770,0
167,244640,1
168,253797,1
169,485291,0
170,229194,1
171,228352,1
172,84458,1
173,175279,1
174,190408,0
175,276355,1
176,467209,0
177,260869,1
178,20724,1
179,219014,1
180,267180,0
181,2704,0
182,277997,1
183,54687,0
184,255857,1
185,498020,1
186,158000,0
187,292,0
188,279940,0
189,273872,1
190,266149,1
191,262614,1
192,227691,0
193,257673,1
194,578234,1
195,583090,0
196,359771,0
197,374455,0
198,408968,1
199,249642,1
200,531944,0
201,601960,0
202,265009,1
203,187268,0
204,217885,1
205,486356,0
206,48663,0
207,214255,1
208,436557,1
209,465961,1
210,30536,1
211,162289,1
212,214008,1
213,136225,1
214,277763,1
215,492528,1
216,331077,0
217,503101,1
218,541167,0
219,253601,1
220,570486,0
221,170004,0
222,220826,1
223,217236,1
224,222455,1
225,466952,0
226,96091,0
227,247456,1
228,421845,1
229,497025,1
230,346340,0
231,280058,1
232,257808,1
233,121769,0
234,253168,1
235,334344,0
236,256133,1
237,217568,1
238,364919,0
239,331107,1
240,289118,1
241,492192,1
242,72682,0
243,225747,1
244,176508,1
245,84104,1
246,272077,1
247,542169,0
248,29280,1
249,343495,1
250,458235,1
251,59435,0
252,190944,1
253,413919,0
254,492325,1
255,356903,1
256,23683,1
257,277449,1
258,148020,0
259,260850,1
260,494501,1
261,147570,0
262,386860,1
263,226192,1
264,222201,1
265,251531,1
266,132447,0
267,143961,0
268,468536,0
269,515724,1
270,520975,0
271,512326,0
272,22538,1
273,267415,1
274,272009,1
275,421853,1
276,213537,1
277,217510,1
278,275991,1
279,551629,0
280,63009,1
281,494123,1
282,408967,1
283,458676,1
284,214262,1
285,267983,1
286,215041,1
287,483646,1
288,265446,1
289,472991,1
290,234415,1
291,244035,1
292,503710,1
293,226573,1
294,492419,1
295,511488,0
296,226263,1
297,240350,0
298,12375,1
299,491727,1
300,268730,1
301,260481,1
302,256798,1
303,255946,1
304,54653,0
305,257835,1
306,266994,0
307,113609,0
308,214263,1
309,203372,1
310,179337,0
311,36570,0
312,226103,1
313,248923,1
314,225366,1
315,212651,1
316,49735,0
317,431578,0
318,140487,0
319,493738,1
320,2596,0
321,336625,0
322,223330,1
323,20494,1
324,225921,1
325,257844,1
326,516810,0
327,262772,1
328,508137,1
329,214571,1
330,217975,1
331,257870,1
332,497194,1
333,267362,1
334,551717,1
335,565938,0
336,221894,1
337,579504,0
338,79601,0
339,211555,0
340,276082,1
341,346341,0
342,264673,1
343,276588,1
344,265610,1
345,585822,0
346,520455,0
347,67946,1
348,387662,0
349,223592,1
350,492786,0
351,122625,0
352,250210,1
353,256082,1
354,213980,1
355,266401,1
356,274986,1
357,6547,0
358,352411,0
359,392215,0
360,264265,1
361,216903,1
362,278220,1
363,17194,1
364,299205,1
365,248380,1
366,265258,1
367,21672,1
368,384889,0
369,301065,0
370,494372,1
371,465525,0
372,214467,1
373,274291,1
374,156674,0
375,220824,1
376,264445,1
377,264380,1
378,549929,0
379,216964,1
380,267492,1
381,263765,1
382,494235,1
383,364116,1
384,558240,0
385,570305,0
386,509830,1
387,250143,1
388,226717,1
389,217964,1
390,249769,1
391,239666,1
392,216883,1
393,64831,0
394,277386,1
395,275960,1
396,100281,0
397,33719,1
398,399479,0
399,226078,1
400,216371,1
401,222760,1
402,271545,1
403,265023,1
404,45752,0
405,493430,0
406,585696,0
407,572904,0
408,63964,0
409,586780,0
410,422688,0
411,273981,1
412,485263,0
413,444047,0
414,16830,1
415,511000,1
416,580975,0
417,216684,1
418,254809,1
419,277801,1
420,323619,1
421,271900,1
422,302626,0
423,176270,0
424,226250,1
425,270251,1
426,596195,0
427,378353,1
428,496970,0
429,212131,0
430,536493,0
431,22742,1
432,385466,0
433,307443,0
434,496998,1
435,562955,0
436,20259,1
437,514535,1
438,553179,1
439,541102,0
440,265252,1
441,256553,1
442,273886,1
443,55604,0
444,278315,1
445,275549,0
446,609991,0
447,247443,1
448,205049,0
449,216401,1
450,612891,0
451,96394,0
452,481511,1
453,114701,0
454,10120,1
455,541393,1
456,506770,1
457,592336,0
458,222303,1
459,444491,0
460,525029,0
461,264307,1
462,255102,1
463,261625,0
464,218374,1
465,491734,1
466,327401,1
467,497726,1
468,223497,1
469,91668,0
470,217889,1
471,21377,1
472,20349,1
473,262626,1
474,216633,1
475,250819,1
476,492506,1
477,304116,0
478,274994,1
479,217266,1
480,261132,1
481,218193,1
482,259882,1
483,259894,1
484,593956,0
485,605946,1
486,295909,0
