,id,response
0,269917,1
1,258242,1
2,267633,1
3,73768,0
4,552599,0
5,281034,0
6,604291,0
7,233194,1
8,257869,1
9,87525,0
10,328355,1
11,362828,0
12,505259,1
13,262971,1
14,84478,0
15,264871,1
16,541374,0
17,572634,1
18,451972,1
19,218910,0
20,217364,1
21,28894,0
22,576001,0
23,248610,1
24,321523,1
25,18489,1
26,216253,1
27,498121,1
28,258000,1
29,221787,1
30,270293,1
31,268483,1
32,374424,0
33,53763,1
34,18117,1
35,254505,1
36,213699,1
37,68305,0
38,222766,1
39,275065,1
40,375518,1
41,254644,1
42,9302,1
43,264229,1
44,106444,0
45,363225,0
46,244410,0
47,253755,1
48,165025,0
49,266184,1
50,363164,0
51,251096,1
52,157162,1
53,414453,0
54,268089,0
55,213774,1
56,427541,1
57,334013,0
58,372615,0
59,250871,1
60,476356,0
61,229903,1
62,231032,1
63,108607,1
64,488264,0
65,249109,1
66,254323,1
67,23258,0
68,223129,1
69,375927,1
70,265547,0
71,513195,0
72,248716,1
73,403137,0
74,216742,1
75,553179,1
76,366857,0
77,175279,1
78,259783,1
79,22390,1
80,259899,1
81,609146,0
82,122917,0
83,535174,0
84,259591,1
85,74762,0
86,89652,1
87,217178,1
88,269844,1
89,581238,0
90,470067,1
91,22742,1
92,541580,0
93,257797,1
94,2704,0
95,257934,1
96,93853,1
97,443973,0
98,494379,1
99,283805,0
100,222801,1
101,488561,0
102,381095,1
103,405363,0
104,483083,1
105,275997,1
106,241281,0
107,277418,1
108,212827,1
109,260890,1
110,327757,0
111,223761,1
112,524542,0
113,266415,1
114,362447,0
115,242738,1
116,76088,1
117,264819,1
118,564077,1
119,250883,1
120,527818,0
121,207751,0
122,544710,1
123,270165,1
124,228080,1
125,19057,1
126,461225,0
127,263376,1
128,260828,1
129,525540,1
130,166285,1
131,15412,1
132,36550,1
133,229469,1
134,271512,1
135,71950,1
136,137677,1
137,2115,1
138,20861,1
139,15504,1
140,460844,0
141,436780,1
142,573342,0
143,217700,1
144,256349,1
145,543164,0
146,399987,0
147,282075,1
148,494033,1
149,214905,1
150,207578,0
151,19539,1
152,243841,0
153,3257,1
154,405035,0
155,226485,1
156,259301,1
157,247598,1
158,264266,1
159,219072,1
160,50597,0
161,259877,1
162,390207,0
163,252969,1
164,391080,0
165,466163,1
166,179850,0
167,540162,0
168,486089,0
169,257832,1
170,72513,0
171,67337,1
172,265523,1
173,276790,1
174,392075,1
175,274367,1
176,554161,1
177,515720,1
178,82664,0
179,492272,1
180,270449,1
181,371841,0
182,253819,1
183,53979,1
184,221905,1
185,375386,0
186,95416,1
187,275581,1
188,218194,1
189,392546,0
190,18393,1
191,248488,1
192,275669,1
193,216533,1
194,261638,0
195,257455,1
196,596879,0
197,227093,1
198,21669,1
199,600059,0
200,402368,0
201,278370,1
202,268736,1
203,506934,0
204,259206,1
205,269788,1
206,2497,1
207,247605,1
208,471852,1
209,217469,1
210,257716,1
211,146670,1
212,58617,1
213,467254,0
214,238313,0
215,468045,0
216,541586,0
217,190109,0
218,274271,1
219,227920,1
220,270249,1
221,214711,1
222,30643,0
223,500348,1
224,23579,1
225,275818,1
226,264773,1
227,359929,1
228,9163,1
229,510802,1
230,500436,1
231,381164,0
232,483634,1
233,259826,1
234,225484,1
235,468008,0
236,45879,1
237,225694,1
238,73649,1
239,204073,1
240,256698,1
241,494324,1
242,256632,1
243,271977,1
244,257427,1
245,503717,1
246,45946,0
247,612248,0
248,605668,0
249,153575,0
250,603,0
251,392695,1
252,485246,0
253,249278,1
254,266119,1
255,226994,1
256,275587,1
257,13657,1
258,223898,1
259,400702,0
260,264729,1
261,450076,0
262,260708,1
263,371895,0
264,371842,0
265,392097,0
266,219961,0
267,125199,1
268,76039,0
269,553526,1
270,257013,1
271,22239,1
272,234345,1
273,304703,1
274,262879,1
275,391863,0
276,137975,0
277,544712,1
278,269915,1
279,361641,0
280,23235,1
281,254929,1
282,249614,1
283,262085,1
284,204095,1
285,200037,0
286,387868,0
287,494449,1
288,465540,0
289,222878,1
290,494127,1
291,5542,0
292,67280,0
293,577853,0
294,213210,1
295,51244,0
296,265878,1
297,274287,1
298,213772,1
299,62633,1
300,21251,1
301,267489,1
302,535091,0
303,264421,1
304,363620,1
305,275383,0
306,225847,1
307,277453,1
308,2639,0
309,254592,1
310,243227,0
311,195323,1
312,94163,1
313,249130,1
314,263311,1
315,275659,1
316,488462,1
317,453687,1
318,285902,0
319,225644,1
320,539581,0
321,269819,1
322,493785,1
323,220475,1
324,24224,1
325,548928,0
326,327305,0
327,39327,1
328,229915,1
329,256631,1
330,277166,0
331,565197,1
332,264161,1
333,214225,1
334,414954,1
335,380339,1
336,265020,1
337,526173,0
338,234107,1
339,575959,0
340,255834,1
341,267997,1
342,262956,1
343,345546,0
344,553530,1
345,261112,1
346,248538,1
347,262317,1
348,274086,1
349,44856,0
350,255293,1
351,529858,1
352,276295,1
353,273027,1
354,536426,1
355,544949,0
356,222661,1
357,518991,1
358,206749,0
359,2634,0
360,2603,0
361,443912,0
362,184482,0
363,270824,1
364,23094,1
365,271581,1
366,204097,1
367,259586,1
368,23521,1
369,72722,0
370,256093,1
371,95865,0
372,488853,1
373,507990,0
374,576966,0
375,247620,1
376,542732,0
377,270616,1
378,534221,0
379,251523,1
380,256744,1
381,22376,1
382,87891,1
383,124752,0
384,488350,0
385,22347,1
386,15882,1
387,276007,1
388,223474,1
389,583741,0
390,412195,1
391,8609,1
392,17754,1
393,324357,1
394,265493,1
395,360623,0
396,255409,1
397,321392,0
398,535752,0
399,13334,0
400,226064,1
401,108071,1
402,81774,1
403,555328,0
404,539048,0
405,83202,0
406,536588,0
407,277849,0
408,389932,0
409,430537,0
410,307337,0
411,262874,1
412,439958,0
413,397042,0
414,265241,1
415,266213,1
416,321131,1
417,378658,0
418,226798,1
419,28526,1
420,598889,0
421,444981,0
422,466013,0
423,32418,0
424,23462,1
425,329316,0
426,248400,1
427,297580,1
428,488444,1
429,257665,1
430,116139,0
431,45769,1
432,605989,0
433,271058,1
434,528511,0
435,11853,1
436,494235,1
437,263319,1
438,276284,1
439,486202,0
440,496009,1
441,257647,1
442,571747,0
443,579903,0
444,349146,1
445,607089,0
446,96947,1
447,190968,1
448,1075,1
449,251639,1
450,265798,1
451,234493,0
452,227921,1
453,264846,1
454,278280,1
455,519046,1
456,487156,1
457,254310,1
458,316977,0
459,257937,1
460,259488,1
461,486327,1
462,487851,0
463,265668,1
464,543923,0
465,223086,1
466,19159,0
467,20531,1
468,248659,1
469,264996,1
470,210473,0
471,262468,1
472,253153,1
473,212950,1
474,372569,1
475,225994,1
476,20739,1
477,276767,1
478,221960,1
479,321650,1
480,264573,1
481,20246,1
482,68183,0
483,91424,1
484,208039,1
485,235004,0
486,19273,1
487,226382,1
488,343900,1
489,498104,1
490,223494,1
491,515970,1
492,253123,1
493,250359,1
494,253824,1
495,229901,1
496,456389,0
497,48640,0
498,221858,1
499,23944,1
500,248417,1
501,250027,1
502,278288,1
503,264541,1
504,5152,1
505,21393,1
506,2625,1
507,227442,1
508,284147,1
509,223664,1
510,59830,0
511,262156,1
512,222455,1
513,226569,1
514,327254,1
515,223615,1
516,378351,0
517,391626,1
518,482560,0
519,497726,1
520,129841,0
521,416685,0
522,565454,0
523,491770,1
524,263416,1
525,30781,0
526,350219,0
527,153307,1
528,284479,1
529,20688,1
530,249998,1
531,46960,0
532,278341,1
533,33720,1
534,316089,0
535,545595,1
536,275373,1
537,256374,1
538,483161,1
539,217038,1
540,257923,1
541,2677,1
542,253040,1
543,494554,1
544,128087,0
545,263821,1
546,228315,1
547,158106,1
548,256084,1
549,183307,1
550,20705,1
551,217543,1
552,590289,0
553,396777,0
554,260601,1
555,67321,0
556,503705,1
557,19845,1
558,248415,1
559,259450,1
560,488548,0
561,250210,1
562,10105,1
563,260863,1
564,214726,1
565,265486,1
566,513286,1
567,381142,0
568,385986,1
569,514409,0
570,363996,1
571,4479,0
572,277863,1
573,256416,1
574,270762,1
575,487661,0
576,223511,1
577,260144,1
578,586761,0
579,422467,0
580,299448,0
581,588559,1
582,216953,1
583,298304,0
584,267169,1
585,277966,1
586,146292,1
587,253733,1
588,382403,0
589,270321,1
590,214799,1
591,308285,1
592,226106,1
593,537628,1
594,222038,1
595,145847,1
596,214254,1
597,261000,1
598,222076,1
599,249374,1
600,69514,1
601,67468,0
602,225534,1
603,214273,1
604,549786,1
605,259526,1
606,254167,1
607,267945,1
608,467552,0
609,23742,1
610,453728,1
611,254090,1
612,609946,0
613,78918,0
614,23639,1
615,222965,1
616,214500,1
617,222434,1
618,467827,0
619,256703,1
620,223991,1
621,217154,1
622,20955,1
623,21223,1
624,545641,1
625,271105,1
626,606949,0
627,21845,1
628,275886,1
629,218440,1
630,254605,1
631,209927,0
632,277816,1
633,278066,1
634,21505,1
635,598981,0
636,127076,0
637,274273,1
638,257324,1
639,333487,0
640,229313,0
641,268661,1
642,468412,0
643,266377,1
644,263765,1
645,190667,0
646,238640,1
647,528533,0
648,579701,0
649,222247,1
650,19723,1
651,335002,0
652,18027,1
653,271842,1
654,513332,1
655,179847,1
656,270988,1
657,264673,1
658,561614,0
659,226373,1
660,268592,1
661,277451,1
662,274415,1
663,519334,0
664,222354,1
665,76002,1
666,226078,1
667,495287,0
668,280169,1
669,29888,0
670,274002,1
671,16084,1
672,512327,0
673,275421,1
674,275779,1
675,504292,1
676,262422,1
677,278243,1
678,257686,1
679,217654,1
680,139534,0
681,18150,1
682,266152,1
683,271694,1
684,543261,0
685,213779,1
686,271598,1
687,394728,1
688,247483,1
689,200006,0
690,253643,1
691,317201,0
692,445722,0
693,276261,1
694,16295,1
695,500997,1
696,276660,1
697,343675,0
698,19918,1
699,216424,1
700,76009,0
701,154004,1
702,273994,1
703,70377,1
704,264658,1
705,260388,1
706,220764,0
707,269991,0
708,226148,1
709,584018,0
710,369782,1
711,515904,1
712,223185,1
713,275066,1
714,255961,1
715,478115,0
716,223908,1
717,190400,0
718,275787,1
719,265310,1
720,455152,0
721,487308,1
722,99440,1
723,20732,1
724,494213,1
725,276266,1
726,107496,0
727,247407,1
728,260194,1
729,307967,0
730,253120,1
731,226228,1
732,29964,0
733,264226,1
734,248129,1
735,494214,1
736,382885,0
737,262579,1
738,321580,0
739,18163,1
740,290144,0
741,364027,1
742,225235,1
743,124204,1
744,218586,1
745,543651,0
746,176216,0
747,247606,1
748,271456,1
749,223764,1
750,128571,0
751,221895,1
752,213215,1
753,334224,1
754,350778,1
755,16120,1
756,152347,0
757,109581,0
758,49075,0
759,263188,1
760,375294,0
761,263546,1
762,549761,0
763,222451,1
764,213861,1
765,303454,1
766,20436,1
767,426335,0
768,249571,1
769,485062,0
770,218431,1
771,593957,0
772,233685,1
773,272506,0
774,250654,1
775,249009,1
776,501536,1
777,57612,1
778,72226,1
779,137962,1
780,267242,1
781,411544,1
782,535819,0
783,257187,1
784,250146,1
785,580326,0
786,190105,0
787,239205,0
788,453106,0
789,35295,1
790,461323,0
791,272454,0
792,378353,1
793,527649,0
794,425837,0
795,262685,1
796,227100,1
797,543699,0
798,130208,0
799,170185,0
800,234711,1
801,536804,1
802,277517,1
803,69082,0
804,224968,1
805,611411,0
806,99101,0
807,223012,1
808,182130,0
809,217221,1
810,264396,1
811,344912,1
812,492525,1
813,410523,0
814,167810,0
815,316326,0
816,494372,1
817,494502,1
818,16238,1
819,249426,1
820,468418,0
821,263059,1
822,19981,1
823,254558,1
824,432808,0
825,515045,0
826,217315,1
827,252165,1
828,190408,0
829,584777,0
830,255218,1
831,260826,1
832,222276,1
833,271927,1
834,316636,1
835,569705,0
836,304571,1
837,543103,1
838,255001,1
839,14699,1
840,262969,1
841,571485,0
842,268653,1
843,444293,0
844,22202,1
845,345616,1
846,217099,1
847,503895,1
848,269369,1
849,321201,1
850,575976,0
851,216806,1
852,268539,1
853,274396,1
854,3453,1
855,270628,1
856,271179,1
857,265625,1
858,554151,0
859,505635,1
860,496860,1
861,248905,1
862,494590,1
863,396456,0
864,294199,0
865,255870,1
866,508489,0
867,3814,0
868,21283,1
869,381097,0
870,269342,1
871,30733,0
872,21207,1
873,377478,1
874,470254,0
875,276541,1
876,29941,1
877,142634,1
878,231809,1
879,275550,1
880,277363,1
881,137888,1
882,512246,0
883,543418,0
884,421367,0
885,260429,1
886,166087,1
887,22912,1
888,258156,1
889,256587,1
890,260112,1
891,263755,1
892,247658,1
893,503067,0
894,280151,0
895,428946,0
896,254795,1
897,250937,1
898,277468,1
899,106872,1
900,212711,1
901,17947,1
902,222019,1
903,606641,0
904,277444,1
905,254238,1
906,534066,0
907,226658,1
908,608428,0
909,487656,1
910,22388,1
911,211555,0
912,271759,1
913,278312,1
914,13396,0
915,488884,1
916,582153,0
917,226055,1
918,235837,1
919,428512,0
920,135136,1
921,265419,0
922,270804,1
923,513111,0
924,286229,1
925,410528,0
926,264117,1
927,443952,0
928,608327,0
929,275884,1
930,18362,1
931,262046,0
932,303495,1
933,166623,1
934,10552,1
935,93223,0
936,491259,1
937,212373,0
938,372864,1
939,570743,1
940,507007,0
941,222275,1
942,217236,1
943,256881,1
944,466004,0
945,430585,0
946,263245,1
947,591312,0
948,509065,1
949,265295,1
950,233847,1
951,216964,1
952,560148,0
953,264021,1
954,222937,1
955,214483,1
956,277961,1
957,452065,0
958,355990,1
959,262722,1
960,251496,1
961,342082,1
962,259727,1
963,16174,1
964,221952,1
965,578151,1
966,196111,0
967,382277,1
968,516265,0
969,17751,1
970,252975,1
971,439969,0
972,570033,1
973,270669,1
974,492358,1
975,206334,1
976,268074,1
977,268918,1
978,225342,1
979,22644,1
980,529301,0
981,507038,1
982,89153,0
983,412026,1
984,544940,0
985,214015,1
986,20626,1
987,581048,0
988,512621,1
989,302775,1
990,198088,1
991,268298,1
992,263009,1
993,261216,0
994,30523,1
995,264912,1
996,454684,0
997,203288,1
998,69418,0
999,599052,0
1000,491717,1
1001,483130,1
1002,222934,1
1003,500581,0
1004,554888,0
1005,277737,1
1006,216504,1
1007,491261,1
1008,225022,1
1009,274907,1
1010,483202,1
1011,505223,0
1012,488869,1
1013,563466,0
1014,172257,1
1015,321582,1
1016,267447,1
1017,247446,1
1018,22538,1
1019,337620,0
1020,225161,1
1021,138835,0
1022,225575,1
