,id,response
0,515045,0
1,67280,0
2,488887,1
3,403295,0
4,316636,1
5,553166,1
6,248485,1
7,218194,1
8,22828,1
9,263376,1
10,108834,1
11,190109,0
12,68243,0
13,18121,1
14,488561,0
15,69418,0
16,45773,1
17,72226,1
18,36550,1
19,608253,0
20,248099,0
21,216771,1
22,248905,1
23,498104,1
24,569552,1
25,263416,1
26,227093,1
27,234107,1
28,223632,1
29,402368,0
30,422549,1
31,483411,0
32,275587,1
33,607046,0
34,287097,0
35,179850,0
36,23944,1
37,257602,1
38,272506,0
39,268706,1
40,223991,1
41,345965,0
42,243841,0
43,322917,1
44,20626,1
45,483634,1
46,225161,1
47,274396,1
48,278280,1
49,265547,0
50,275743,1
51,40712,0
52,372864,1
53,466013,0
54,36031,0
55,577853,0
56,175279,1
57,313177,0
58,21355,1
59,255409,1
60,271456,1
61,254535,1
62,18027,1
63,19273,1
64,412026,1
65,257872,1
66,222019,1
67,218221,1
68,268298,1
69,491848,1
70,381094,0
71,254795,1
72,405035,0
73,108493,0
74,149117,1
75,570241,0
76,585863,0
77,250654,1
78,96947,1
79,391080,0
80,13649,1
81,321523,1
82,129747,1
83,249109,1
84,266152,1
85,264463,1
86,213588,1
87,294199,0
88,260429,1
89,251636,1
90,570277,1
91,491248,1
92,218586,1
93,293564,1
94,225505,1
95,231818,1
96,248400,1
97,475412,0
98,2677,1
99,378353,1
