,id,response
0,211394,0
1,263317,1
2,179850,0
3,76886,1
4,223956,1
5,316089,0
6,391585,0
7,248415,1
8,603187,0
9,260828,1
10,254238,1
11,278341,1
12,455152,0
13,72281,1
14,223012,1
15,247351,1
16,234107,1
17,214254,1
18,271456,1
19,494324,1
20,198088,1
21,480155,1
22,249560,1
23,251636,1
24,559498,0
25,256095,1
26,15504,1
27,213779,1
28,585863,0
29,40712,0
30,322917,1
31,412026,1
32,218221,1
33,253123,1
34,154004,1
35,167981,0
36,23445,1
37,610156,0
38,584018,0
39,214305,1
40,73768,0
41,231874,1
42,263245,1
43,20436,1
44,224968,1
45,573342,0
46,177906,0
47,362284,0
48,392075,1
49,268483,1
50,249571,1
51,247620,1
52,254167,1
53,271907,1
54,355686,0
55,553166,1
56,260863,1
57,367138,1
58,24010,1
59,259136,1
60,262722,1
61,21393,1
62,128916,1
63,272506,0
64,550504,0
65,221952,1
66,216533,1
67,225161,1
68,249665,1
69,276696,1
70,250146,1
71,21573,1
72,92582,1
73,262685,1
74,214310,1
75,251180,0
76,252975,1
77,30526,1
78,253040,1
79,19057,1
80,217919,1
81,20246,1
82,532574,0
83,67280,0
84,487288,1
85,257223,1
86,511367,0
87,258156,1
88,128571,0
89,539581,0
90,278312,1
91,542363,0
92,543164,0
93,76280,1
94,204097,1
95,259488,1
96,262579,1
97,293384,0
98,9163,1
99,269819,1
100,32418,0
101,316636,1
102,130211,0
103,76260,1
104,2115,1
105,23743,1
106,222801,1
107,222946,1
108,281034,0
109,270628,1
110,254828,1
111,31922,0
112,254535,1
113,258997,1
114,260947,1
115,23293,1
116,256374,1
117,28679,1
118,214015,1
119,155672,0
120,22348,1
121,225505,1
122,586761,0
123,537643,1
124,268231,1
125,184482,0
126,494537,1
127,76009,0
128,375927,1
129,29964,0
130,223789,1
131,22239,1
132,345546,0
133,260743,1
134,269844,1
135,579701,0
136,227561,1
137,225644,1
138,303495,1
139,270938,1
140,443968,0
141,254795,1
142,137962,1
143,541167,0
144,222661,1
145,488807,1
146,515906,1
147,374930,0
148,475412,0
149,298203,1
150,271058,1
151,218586,1
152,271927,1
153,260429,1
154,9959,1
155,287231,0
156,415710,0
157,470067,1
158,492238,1
159,195400,1
160,476354,0
161,67946,1
162,263765,1
163,243841,0
164,2634,0
165,248472,1
166,264996,1
167,21772,1
168,219961,0
169,250197,1
170,274396,1
171,243227,0
172,277816,1
173,264266,1
174,19845,1
175,264395,1
176,204407,0
177,227323,1
178,265310,1
179,327254,1
180,275622,1
181,7304,0
182,570241,0
183,576966,0
184,222922,1
185,234711,1
186,547260,0
187,99101,0
188,487225,1
189,16120,1
190,69514,1
191,342082,1
192,28894,0
193,222076,1
194,479988,1
195,45769,1
196,18504,1
197,259487,1
198,467254,0
199,444271,0
200,262317,1
201,362447,0
202,253022,1
203,222455,1
204,599052,0
205,316326,0
206,505223,0
207,260244,1
208,255409,1
209,391080,0
210,227442,1
211,321802,1
212,221895,1
213,274271,1
214,581048,0
215,109581,0
216,564077,1
217,139927,1
218,563202,1
219,454716,0
220,389932,0
221,122557,0
222,54092,0
223,222247,1
224,486089,0
225,468045,0
226,269311,1
227,265966,1
228,243000,1
229,263347,1
230,72351,1
231,257602,1
232,53249,0
233,255275,1
234,269917,1
235,277418,1
236,553179,1
237,609946,0
238,257686,1
239,21835,1
240,250027,1
241,277453,1
242,139964,0
243,265419,0
244,59830,0
245,290144,0
246,410528,0
247,127076,0
248,249569,1
249,18207,1
250,268298,1
251,248400,1
252,451542,0
253,321582,1
254,18220,1
255,23791,1
256,492272,1
257,123770,0
258,229835,1
259,71263,0
260,495287,0
261,23857,1
262,445007,0
263,18362,1
264,226078,1
265,253643,1
266,214500,1
267,259333,1
268,385953,0
269,225398,1
270,217469,1
271,29870,1
272,468008,0
273,226658,1
274,612248,0
275,222709,1
276,16084,1
277,360790,0
278,249998,1
279,348612,1
280,355990,1
281,485062,0
282,362027,0
283,604291,0
284,138926,1
285,259206,1
286,218067,1
287,472996,1
288,216964,1
289,262520,1
290,262978,1
291,204095,1
292,493829,1
293,249450,1
294,232833,1
295,265798,1
296,362125,0
297,22544,1
298,226569,1
299,308054,0
300,30643,0
301,222937,1
302,302775,1
303,466163,1
304,494532,1
305,250522,1
306,468018,0
307,277849,0
308,271606,1
309,607046,0
310,67468,0
311,20367,1
312,264650,1
313,264021,1
314,503705,1
315,20691,1
316,586049,0
317,532445,0
318,313177,0
319,245792,1
320,217154,1
321,247413,1
322,71913,1
323,277720,1
324,494419,1
325,223808,1
326,253755,1
327,184090,1
328,610010,1
329,108003,1
330,23521,1
331,265433,1
332,253590,1
333,22502,1
334,294199,0
335,487851,0
336,492355,1
337,400924,0
338,256698,1
339,223664,1
340,278288,1
341,254505,1
342,229516,1
343,473421,1
344,422549,1
345,137975,0
346,24160,1
347,374424,0
348,266333,1
349,453687,1
350,214726,1
351,76044,1
352,428512,0
353,271040,1
354,404602,0
355,339544,0
356,264541,1
357,275659,1
358,304571,1
359,55575,1
360,563320,0
361,213125,0
362,554161,1
363,226382,1
364,265878,1
365,264813,1
366,533506,0
367,526173,0
368,11853,1
369,421367,0
370,527818,0
371,250828,1
372,68243,0
373,372864,1
374,214174,1
375,261063,1
376,223474,1
377,122917,0
378,466013,0
379,264452,1
380,249109,1
381,269369,1
382,266607,1
383,50574,0
384,287097,0
385,17667,1
386,264463,1
387,263774,1
388,162627,0
389,443952,0
390,249374,1
391,225641,1
392,96947,1
393,222276,1
394,89652,1
395,260826,1
396,13334,0
397,257324,1
398,267312,1
399,183217,1
400,375190,0
401,254090,1
402,327305,0
403,218531,1
404,279945,0
405,608327,0
406,138835,0
407,3453,1
408,266138,1
409,223906,1
410,207751,0
411,273027,1
412,275243,1
413,504492,1
414,251496,1
415,439969,0
416,478621,0
417,321650,1
418,500997,1
419,500014,0
420,4537,0
421,19183,1
422,255807,1
423,515720,1
424,277737,1
425,251523,1
426,542806,0
427,344611,1
428,225940,1
429,217407,1
430,74146,1
431,488444,1
432,275065,1
433,223632,1
434,69003,0
435,544949,0
436,510802,1
437,498104,1
438,382274,1
439,172257,1
440,366652,0
441,218032,1
442,403295,0
443,226798,1
444,270660,1
445,356131,0
446,262971,1
447,50597,0
448,217700,1
449,220853,0
450,327460,0
451,534221,0
452,226116,1
453,494213,1
454,164543,0
455,223991,1
456,263371,1
457,249651,1
458,44830,0
459,208039,1
460,234493,0
461,276266,1
462,225383,1
463,225734,1
464,443912,0
465,212050,0
466,385974,1
467,276660,1
468,15412,1
469,274367,1
470,272374,0
471,307337,0
472,263072,1
473,322005,1
474,146670,1
475,271540,1
476,439271,0
477,488987,1
478,383704,0
479,534524,1
480,494265,1
481,535819,0
482,21505,1
483,460520,0
484,315309,0
485,395251,0
486,16025,1
487,494235,1
488,9383,1
489,4479,0
490,315607,0
491,275587,1
492,223764,1
493,214043,1
494,217221,1
495,92011,0
496,270804,1
497,541374,0
498,49765,1
499,536125,0
500,24226,1
501,453106,0
502,345965,0
503,255293,1
504,217543,1
505,31060,0
506,493993,1
507,253233,1
508,564860,0
509,21046,1
510,2603,0
511,259450,1
512,456389,0
513,216504,1
514,253674,1
515,268379,1
516,235837,1
517,259826,1
518,157162,1
519,216590,1
520,21615,1
521,213861,1
522,542025,1
523,253138,1
524,225022,1
525,263376,1
526,183307,1
527,483083,1
528,445722,0
529,553530,1
530,600053,0
531,494379,1
532,468444,0
533,9302,1
534,483634,1
535,53763,1
536,214483,1
537,20171,1
538,248488,1
539,488887,1
540,67281,0
541,260620,1
542,268444,1
543,1533,0
544,492244,1
545,542732,0
546,45773,1
547,257106,1
548,432623,0
549,268061,1
550,221525,1
551,266195,1
552,493953,1
553,248905,1
554,608428,0
555,2639,0
556,89153,0
557,503694,0
558,262575,1
559,471852,1
560,274169,1
561,98505,1
562,541797,1
563,627,1
564,277885,1
565,264480,1
566,425548,0
567,22910,1
568,270762,1
569,254605,1
570,513663,1
571,211076,1
572,223101,1
573,123165,1
574,425830,1
575,23132,1
576,95537,0
577,270927,1
578,225342,1
579,275787,1
580,22828,1
581,381094,0
582,608253,0
583,218912,0
584,321422,0
585,23122,1
586,605668,0
587,527649,0
588,268921,1
589,455592,0
590,307967,0
591,267361,1
592,503717,1
593,222912,1
594,497185,1
595,229568,1
596,18269,1
597,19273,1
598,96270,1
599,20469,1
600,18981,1
601,555328,0
602,225496,1
603,291398,1
604,53979,1
605,216424,1
606,436965,0
607,266376,1
608,571485,0
609,46960,0
610,262306,1
611,277615,1
612,223494,1
613,217179,1
614,259506,1
615,276148,1
616,277363,1
617,263483,1
618,494351,1
619,153307,1
620,361233,1
621,570277,1
622,212711,1
623,278220,1
624,603,0
625,223908,1
626,275743,1
627,227093,1
628,583741,0
629,219072,1
630,345155,1
631,321523,1
632,488853,1
633,503895,1
634,262879,1
635,334224,1
636,235004,0
637,248099,0
638,213772,1
639,229446,1
640,515045,0
641,267571,1
642,248716,1
643,221787,1
644,363225,0
645,20670,1
646,154544,0
647,245953,0
648,488830,1
649,44323,1
650,21283,1
651,68183,0
652,248485,1
653,17947,1
654,394728,1
655,207578,0
656,250654,1
657,260144,1
658,166623,1
659,22538,1
660,254558,1
661,21234,1
662,156674,0
663,481998,0
664,493811,1
665,494238,1
666,257923,1
667,518991,1
668,257649,1
669,55289,1
670,256703,1
671,259239,1
672,225035,1
673,452065,0
674,372569,1
675,280075,0
676,270975,1
677,30733,0
678,378353,1
679,21580,1
680,399987,0
681,214711,1
682,261112,1
683,1075,1
684,375386,0
685,217654,1
686,329880,1
687,606920,0
688,327757,0
689,257187,1
690,414453,0
691,257872,1
692,20701,1
693,412195,1
694,264912,1
695,22590,1
696,487661,0
697,222451,1
698,536804,1
699,252165,1
700,275373,1
701,253145,1
702,76992,0
703,263416,1
704,260920,1
705,337620,0
706,260112,1
707,264226,1
708,476356,0
709,21286,1
710,274177,1
711,412013,1
712,405035,0
713,250811,1
714,17754,1
715,257695,1
716,271156,1
717,256366,1
718,223010,1
719,271309,1
720,518726,1
721,215035,1
722,532261,0
723,217886,1
724,253089,1
725,244410,0
726,19539,1
727,22388,1
728,8926,0
729,443973,0
730,575976,0
731,503121,1
732,213774,1
733,372019,0
734,149117,1
735,265009,1
736,190667,0
737,366857,0
738,230900,1
739,30973,1
740,12032,1
741,504339,0
742,491770,1
743,328355,1
744,256632,1
745,486202,0
746,87891,1
747,513195,0
748,255870,1
749,69418,0
750,270119,1
751,99458,1
752,534066,0
753,336875,1
754,93853,1
755,28526,1
756,553169,1
757,214265,1
758,501536,1
