,id,response
0,511680,0
1,216590,1
2,67109,1
3,217655,1
4,261138,1
5,229939,1
6,213994,1
7,321966,1
8,215995,1
9,257449,1
10,266013,1
11,256373,1
12,272116,1
13,288051,1
14,15281,1
15,248204,1
16,263567,1
17,278312,1
18,216990,1
19,439482,0
20,22399,1
21,528491,0
22,44824,0
23,270396,1
24,357050,1
25,96176,0
26,278280,1
27,40808,1
28,331082,0
29,572166,0
30,146495,0
31,9904,1
32,262575,1
33,263001,1
34,258000,1
35,259817,1
36,343183,0
37,213975,1
38,23385,1
39,225987,1
40,250709,1
41,251485,1
42,251093,1
43,465610,0
44,276119,1
45,218960,1
46,17821,1
47,222505,1
48,488897,1
49,28557,1
50,277449,1
51,539977,0
52,29060,1
53,582423,0
54,15753,1
55,374846,0
56,72482,0
57,217396,1
58,225175,1
59,15793,1
60,356676,1
61,55572,1
62,444000,0
63,183190,1
64,469522,0
65,162498,1
66,339,1
67,224036,1
68,17989,1
69,261213,0
70,267437,1
71,390361,1
72,12044,1
73,253075,1
74,259522,1
75,254378,1
76,221998,1
77,349037,0
78,225496,1
79,221899,1
80,248747,1
81,54387,0
82,277798,1
83,487282,1
84,29892,0
85,333977,1
86,217201,1
87,347306,0
88,183228,1
89,466013,0
90,203803,0
91,265899,1
92,248316,1
93,224089,1
94,259701,1
95,270227,1
96,322014,0
97,36728,0
98,32554,1
99,218352,1
100,483096,1
101,33275,0
102,399670,0
103,259574,1
104,43709,0
105,219072,1
106,166087,1
107,575088,1
108,400937,0
109,534066,0
110,361232,1
111,260755,1
112,487303,1
113,262627,1
114,263272,1
115,404586,0
116,222538,1
117,265903,1
118,140371,0
119,217265,1
120,222446,1
121,4794,1
122,533664,0
123,231240,1
124,321150,0
125,610424,0
126,611411,0
127,36959,1
128,274415,1
129,256541,1
130,249852,1
131,487286,1
132,270329,1
133,352323,0
134,33532,1
135,513195,0
136,516304,0
137,410490,0
138,17835,0
139,142634,1
140,543164,0
141,218035,1
142,223100,1
143,249436,1
144,137532,0
145,443996,0
146,137609,1
147,274096,1
148,317222,0
149,247743,1
150,234711,1
151,2098,1
152,270804,1
153,255430,1
154,586293,0
155,167702,1
156,503067,0
157,262062,1
158,486359,0
159,49815,1
160,222902,1
161,218326,1
162,224993,1
163,268539,1
164,400012,0
165,496552,0
166,80534,1
167,19848,1
168,59582,0
169,5445,0
170,261745,1
171,258948,1
172,67911,0
173,483219,1
174,19051,1
175,261754,1
176,270200,1
177,264490,1
178,491259,1
179,164700,0
180,32358,1
181,222275,1
182,275581,1
183,492447,1
184,264078,1
185,548884,0
186,372019,0
187,322775,0
188,487661,0
189,424462,0
190,20691,1
191,257617,1
192,507347,0
193,276270,1
194,72351,1
195,501421,0
196,584018,0
197,269832,1
198,72226,1
199,266083,1
200,363584,1
201,402368,0
202,275623,1
203,335765,0
204,426335,0
205,253819,1
206,190962,0
207,212740,1
208,259162,1
209,250871,1
210,58313,1
211,262748,1
212,267489,1
213,263783,1
214,564860,0
215,217364,1
216,607039,0
217,23610,1
218,257281,1
219,73649,1
220,359157,0
221,268469,1
222,225747,1
223,251401,0
224,280025,0
225,225515,1
226,218032,1
227,257716,1
228,11853,1
229,45738,0
230,209926,0
231,138628,0
232,264655,1
233,486348,0
234,519178,0
235,356131,0
236,225997,1
237,366172,1
238,336875,1
239,485310,1
240,494246,1
241,218475,1
242,225852,1
243,415252,0
244,454716,0
245,257216,1
246,250454,1
247,475412,0
248,4537,0
249,61495,0
250,265483,1
251,507785,1
252,262559,1
253,256390,1
254,487587,1
255,130557,0
256,386577,0
257,256319,1
258,18395,1
259,501967,0
260,260279,1
261,262520,1
262,23677,1
263,221884,1
264,363959,1
265,483202,1
266,445007,0
267,225687,1
268,494180,1
269,361569,0
270,275997,1
271,396698,0
272,513174,0
273,190399,0
274,264033,1
275,504303,1
276,16373,1
277,458937,0
278,454945,0
279,288361,0
280,280169,1
281,175140,1
282,155891,1
283,249109,1
284,12917,1
285,254257,1
286,166623,1
287,289118,1
288,68182,0
289,256052,1
290,260230,1
291,84784,0
292,392533,1
293,421969,0
294,339544,0
295,9166,1
296,242597,0
297,606643,1
298,494157,1
299,272129,1
300,257886,1
301,342258,1
302,167981,0
303,23258,0
304,390083,0
305,270986,1
306,53763,1
307,218316,1
308,248534,1
309,212950,1
310,487258,1
311,22669,1
312,248869,1
313,225148,1
314,257519,1
315,277398,1
316,214846,1
317,304553,1
318,275301,1
319,531944,0
320,29862,1
321,465845,1
322,14700,1
323,276219,1
324,296071,0
325,277849,0
326,165659,0
327,267147,0
328,436128,1
329,270165,1
330,200917,1
331,49771,0
332,223632,1
333,370500,0
334,364001,1
335,47139,0
336,372982,0
337,284053,1
338,541167,0
339,210487,0
340,247658,1
341,337620,0
342,30526,1
343,153373,0
344,256747,1
345,435096,0
346,519334,0
347,367216,1
348,570743,1
349,551682,1
350,222825,1
351,264816,1
352,67486,0
353,590784,0
354,267548,1
355,160349,1
356,401416,1
357,563202,1
358,334012,0
359,20751,1
360,22544,1
361,416541,1
362,378184,0
363,16122,1
364,262966,1
365,403137,0
366,414616,1
367,260737,1
368,223164,1
369,264311,1
370,482120,0
371,265289,1
372,268089,0
373,405213,0
374,406350,1
375,270340,1
376,214689,1
377,271122,1
378,364749,0
379,330162,0
380,40818,1
381,345352,0
382,574373,0
383,294762,1
384,275191,0
385,15882,1
386,261155,1
387,260903,1
388,255144,1
389,306910,0
390,50158,0
391,538982,0
392,19246,1
393,281034,0
394,230631,0
395,40353,1
396,68315,1
397,21657,1
398,450057,1
399,492525,1
400,505223,0
401,275818,1
402,149057,1
403,285902,0
404,49754,0
405,494005,1
406,19036,1
407,540162,0
408,277804,1
409,264506,1
410,263338,1
411,161258,0
412,10,0
413,187156,1
414,251609,1
415,295872,0
416,224197,1
417,248912,1
418,276261,1
419,534524,1
420,21051,1
421,9399,1
422,272214,1
423,341654,0
424,94820,1
425,467997,0
426,482605,0
427,259877,1
428,536426,1
429,454684,0
430,356879,1
431,256937,1
432,263470,1
433,216866,1
434,221841,1
435,274972,1
436,263668,1
437,259521,1
438,258016,1
439,443905,0
440,71269,0
441,376413,0
442,264256,1
443,269258,1
444,214047,1
445,21286,1
446,23978,1
447,488647,1
448,308391,0
449,22531,1
450,492459,1
451,477016,0
452,265722,1
453,253659,1
454,126828,0
455,254347,1
456,160049,1
457,124161,1
458,381099,0
459,491823,1
460,565249,1
461,559339,0
462,258989,1
463,16263,1
464,3383,1
465,215031,1
466,278057,1
467,213764,1
468,22910,1
469,217093,1
470,307730,0
471,380339,1
472,460520,0
473,354850,1
474,223856,1
475,263844,1
476,134262,1
477,31877,1
478,269114,1
479,221895,1
480,360790,0
481,460272,0
482,265415,1
483,505502,0
484,259117,1
485,264651,1
486,569231,0
487,53519,1
488,44931,0
489,494069,1
490,54782,0
491,256104,1
492,223915,1
493,18207,1
494,372049,1
495,543442,0
496,221908,1
497,588555,1
498,24233,1
499,44270,1
500,371842,0
501,257857,1
502,260813,1
503,366513,1
504,67516,0
505,374424,0
506,214011,1
507,276660,1
508,369,0
509,289572,0
510,151923,0
511,360320,1
512,257129,1
513,267296,1
514,494466,1
515,42451,1
516,213588,1
517,607824,0
518,532097,0
519,259324,1
520,18345,1
521,261638,0
522,364229,0
523,24226,1
524,215128,1
525,414370,0
526,44210,1
527,394636,1
528,249665,1
529,548255,1
530,188379,1
531,268680,1
532,264729,1
533,264425,1
534,403120,1
535,100478,0
536,575223,0
537,491802,1
538,214783,1
539,214013,1
540,266267,1
541,262502,1
542,251180,0
543,274396,1
544,247598,1
545,314583,1
546,511676,0
547,492254,1
548,176360,0
549,284383,0
550,225020,1
551,254535,1
552,550587,1
553,218912,0
554,539658,0
555,265996,1
556,62065,0
557,381118,0
558,541304,0
559,325026,1
560,23312,1
561,217574,1
562,44275,1
563,205695,1
564,206566,0
565,262266,1
566,270387,1
567,101015,0
568,223668,1
569,468536,0
570,227919,1
571,253757,1
572,271495,1
573,249100,1
574,95416,1
575,444023,1
576,248227,1
577,381097,0
578,227257,1
579,475014,1
580,19018,1
581,259209,1
582,68258,0
583,259185,1
584,403157,0
585,604793,0
586,166241,0
587,308054,0
588,223596,1
589,321660,0
590,223302,1
591,199330,0
592,224226,1
593,493804,1
594,404045,0
595,292678,1
596,453687,1
597,298462,0
598,253859,1
599,523256,0
600,511524,1
601,603205,0
602,531858,0
603,216270,1
604,476337,1
605,529301,0
606,497112,0
607,159245,0
608,485015,0
609,227123,1
610,217975,1
611,265146,1
612,533506,0
613,270190,1
614,220871,0
615,265126,1
616,227640,1
617,21854,1
618,596845,0
619,288104,0
620,214811,1
621,534820,0
622,443952,0
623,276375,1
624,254485,1
625,491312,0
626,508858,1
627,106444,0
628,75386,0
629,552424,0
630,253066,1
631,41054,0
632,534498,0
633,271666,1
634,362828,0
635,487239,1
636,121769,0
637,135112,1
638,268061,1
639,277329,1
640,362005,0
641,139833,0
642,257644,1
643,225765,1
644,49874,0
645,255109,1
646,276696,1
647,375928,1
648,225151,1
649,8675,1
650,94901,0
651,33190,0
652,137807,0
653,413516,1
654,259488,1
655,321672,1
656,248274,1
657,23094,1
658,10480,0
659,359003,0
660,258031,1
661,22251,1
662,227725,1
663,206316,1
664,374930,0
665,492274,1
666,228256,1
667,208646,0
668,595179,0
669,36894,1
670,21565,1
671,257715,1
672,223764,1
673,108596,0
674,259526,1
675,508244,0
676,228357,1
677,24254,1
678,539728,1
679,259983,1
680,471854,1
681,476528,1
682,265447,1
683,492160,1
684,573606,0
685,298384,0
686,29888,0
687,362027,0
688,227584,1
689,13396,0
690,222056,1
691,214043,1
692,588828,0
693,317207,0
694,264421,1
695,494464,1
696,385907,1
697,274045,1
698,552996,0
699,214237,1
700,264126,1
701,226088,1
702,275886,1
703,225343,1
704,494034,1
705,16360,1
706,137945,0
707,22370,1
708,217179,1
709,207646,0
710,20510,1
711,351147,1
712,20651,1
713,590289,0
714,23742,1
715,214535,1
716,259450,1
717,18219,1
718,246061,0
719,563320,0
720,433013,1
721,21835,1
722,492278,1
723,559703,1
724,460839,0
725,551718,1
726,262950,1
727,217937,1
728,221970,1
729,28636,1
730,271036,1
731,216923,1
732,214835,1
733,586094,0
734,267141,1
735,96947,1
736,360623,0
737,22441,1
738,219961,0
739,2601,0
740,487246,1
741,97442,1
742,121060,1
743,503642,0
744,225364,1
745,284147,1
746,153575,0
747,217370,1
748,519303,0
749,497684,0
750,249223,1
751,265248,1
752,255293,1
753,528511,0
754,275680,1
755,581409,0
756,221952,1
757,129620,0
758,465701,0
759,229568,1
760,22319,1
761,254602,1
762,21748,1
763,14279,1
764,580645,0
765,22745,1
766,470,1
767,229685,1
768,258267,1
769,248936,1
770,245296,0
771,275127,1
772,268673,1
773,264819,1
774,217620,1
775,488494,1
776,249643,1
777,372698,0
778,253588,1
779,573352,0
780,280075,0
781,23086,1
782,499213,1
783,488720,1
784,387002,1
785,235833,1
786,267585,1
787,351287,1
788,21245,1
789,277640,1
790,606607,0
791,227452,1
792,2625,1
793,277703,1
794,254772,1
795,450470,0
796,215095,1
797,250027,1
798,264344,1
799,512081,0
800,454313,1
801,21308,1
802,422467,0
803,608534,0
804,603187,0
805,362222,0
806,265523,1
807,492358,1
808,366315,0
809,327089,0
810,488350,0
811,216734,1
812,218941,0
813,72025,0
814,276661,1
815,487469,0
816,19046,1
817,249825,1
818,268592,1
819,366597,0
820,284849,0
821,278102,1
822,254618,1
823,264480,1
824,168950,1
825,272009,1
826,250359,1
827,276007,1
828,488005,0
829,19862,1
830,257028,1
831,303504,1
832,494479,1
833,263795,1
834,237016,1
835,40384,1
836,453728,1
837,531546,0
838,253216,1
839,502859,1
840,216684,1
841,254722,1
842,226293,1
843,345546,0
844,579586,0
845,260590,1
846,249278,1
847,249006,1
848,218001,1
849,269200,1
850,562727,0
851,258061,1
852,46927,1
853,262615,1
854,255018,1
855,213713,1
856,216789,1
857,547440,0
858,213612,0
859,20225,1
860,225944,1
861,491779,1
862,1456,1
863,274002,1
864,468015,0
865,127562,0
866,213035,1
867,275779,1
868,452783,0
869,270293,1
870,400457,0
871,22231,1
872,231241,1
873,477613,1
874,224935,1
875,569705,0
876,500402,1
877,254558,1
878,217848,1
879,265473,1
880,578151,1
881,23240,1
882,492449,1
883,256945,1
884,216941,1
885,257636,1
886,492512,1
887,21033,1
888,277615,1
889,145847,1
890,214822,1
891,185431,1
892,483089,1
893,33720,1
894,550755,0
895,494487,1
896,118781,0
897,260708,1
898,355831,0
899,270503,1
900,517341,0
901,222291,1
902,188337,0
903,35028,1
904,321538,1
905,258320,1
906,214171,1
907,175021,0
908,106115,0
909,123390,1
910,84461,1
911,389338,1
912,111305,0
913,485270,0
914,255422,1
915,343901,1
916,226701,1
917,274029,1
918,223394,1
919,265310,1
920,449998,0
921,93853,1
922,535120,0
923,436511,1
924,492194,1
925,271931,1
926,265419,0
927,258214,1
928,249343,1
929,374271,0
930,253606,1
931,263755,1
932,208285,0
933,271058,1
934,322975,1
935,270689,1
936,35553,1
937,89648,1
938,135136,1
939,271536,1
940,222301,1
941,495958,0
942,280545,1
943,260102,1
944,228259,1
945,19366,1
946,543923,0
947,251594,1
948,132736,0
949,22145,1
950,248899,1
951,605981,0
952,274919,1
953,251553,1
954,575297,1
955,537659,1
956,256690,1
957,254059,1
958,565454,0
959,593578,0
960,223346,1
961,262879,1
962,262772,1
963,12034,1
964,59449,0
965,218796,0
966,606916,0
967,63224,0
968,264227,1
969,21223,1
970,55575,1
971,375392,0
972,19303,1
973,55579,1
974,19267,1
975,278364,1
976,49460,0
977,363561,1
978,20433,1
979,307865,0
980,255093,1
981,260721,1
982,33370,1
983,311487,1
984,433007,1
985,483622,1
986,227130,1
987,297686,0
988,225604,1
989,221371,0
990,265033,1
991,274296,1
992,17545,1
993,41684,1
994,271618,1
995,122980,0
996,508000,0
997,591690,0
998,310520,1
999,67926,0
1000,263304,1
1001,258180,1
1002,253157,1
1003,277297,1
1004,260434,1
1005,536777,1
1006,271318,1
1007,269432,1
1008,218137,1
1009,286997,1
1010,294683,1
1011,247030,0
1012,404344,0
1013,263311,1
1014,253591,1
1015,293566,1
1016,223273,1
1017,316541,1
1018,137962,1
1019,217387,1
1020,92062,0
1021,224021,1
1022,266401,1
1023,156677,0
1024,343065,1
1025,254847,1
1026,494419,1
1027,271780,1
1028,23462,1
1029,263748,1
1030,241281,0
1031,250920,1
1032,223664,1
1033,494356,1
1034,153149,0
1035,136000,0
1036,21598,1
1037,226137,1
1038,23540,1
1039,40334,1
1040,316515,0
1041,244067,0
1042,22819,1
1043,21274,1
1044,20434,1
1045,264008,1
1046,247067,0
1047,497,1
1048,483659,1
1049,366211,1
1050,227409,1
1051,55577,1
1052,16131,1
1053,253206,1
1054,494313,1
1055,254232,1
1056,276183,1
1057,558347,0
1058,270266,1
1059,563873,0
1060,178380,1
1061,128916,1
1062,145732,1
1063,270785,1
1064,511208,0
1065,257109,1
1066,250788,1
1067,277372,1
1068,218374,1
1069,271557,1
1070,222201,1
1071,57645,1
1072,302775,1
1073,49742,0
1074,271456,1
1075,19915,1
1076,31810,1
1077,92582,1
1078,575814,0
1079,15213,1
1080,249651,1
1081,257307,1
1082,500439,1
1083,234345,1
1084,216204,1
1085,96186,0
1086,99578,0
1087,534828,0
1088,21604,1
1089,139750,0
1090,217693,1
1091,257453,1
1092,218366,1
1093,486469,0
1094,345715,0
1095,534517,1
1096,265989,1
1097,31413,1
1098,63383,0
1099,122741,0
1100,162966,0
1101,564432,1
1102,19300,1
1103,176467,0
1104,239542,1
1105,476632,0
1106,217001,1
1107,45539,0
1108,233169,1
1109,511367,0
1110,217230,1
1111,487276,1
1112,290144,0
1113,267179,1
1114,327982,0
1115,23944,1
1116,180480,0
1117,270882,1
1118,353890,0
1119,265586,1
1120,223913,1
1121,32847,0
1122,18163,1
1123,23267,1
1124,491751,1
1125,124205,1
1126,259404,1
1127,254122,1
1128,381136,0
1129,145760,1
1130,412904,0
1131,210894,0
1132,513148,0
1133,18036,1
1134,263545,1
1135,250384,1
1136,465612,0
1137,261620,0
1138,225161,1
1139,278220,1
1140,217154,1
1141,148014,1
1142,266205,1
1143,249829,1
1144,488887,1
1145,205949,1
1146,153733,0
1147,439271,0
1148,118124,0
1149,254238,1
1150,213733,1
1151,336317,0
1152,214649,1
1153,350686,1
1154,31973,1
1155,255058,1
1156,545641,1
1157,270331,1
1158,257024,1
1159,420781,0
1160,136660,0
1161,532165,0
1162,356912,1
1163,276129,1
1164,274954,1
1165,22409,1
1166,270350,1
1167,227136,1
1168,264846,1
1169,259195,1
1170,589167,0
1171,166228,1
1172,215101,1
1173,224215,1
1174,322487,1
1175,225764,1
1176,335845,0
1177,488669,1
1178,237121,1
1179,519044,0
1180,488770,1
1181,270119,1
1182,223251,1
1183,218998,1
1184,355990,1
1185,424439,0
1186,222738,1
1187,18575,1
1188,1802,0
1189,212457,0
1190,51215,0
1191,21824,1
1192,250328,1
1193,24010,1
1194,520234,1
1195,216504,1
1196,487155,1
1197,195408,1
1198,282075,1
1199,250178,1
1200,268736,1
1201,21746,1
1202,451972,1
1203,533756,0
1204,222401,1
1205,76002,1
1206,137581,1
1207,535995,0
1208,259987,1
1209,193171,0
1210,187876,1
1211,31521,1
1212,221584,1
1213,216679,1
1214,213817,1
1215,254311,1
1216,459748,0
1217,494198,1
1218,99436,1
1219,74219,1
1220,16607,1
1221,261978,0
1222,539581,0
1223,20197,1
1224,588917,0
1225,204073,1
1226,376320,0
1227,500348,1
1228,257201,1
1229,271582,1
1230,533323,1
1231,21259,1
1232,258311,1
1233,275573,1
1234,253792,1
1235,436801,1
1236,540202,0
1237,254444,1
1238,223129,1
1239,507895,0
1240,533475,0
1241,139710,0
1242,73768,0
1243,31286,1
1244,550110,0
1245,425216,0
1246,270822,1
1247,328042,1
1248,254114,1
1249,479247,0
1250,596889,0
1251,214306,1
1252,375294,0
1253,585863,0
