,id,response
0,234107,1
1,402368,0
2,264813,1
3,275659,1
4,278280,1
5,261161,1
6,72226,1
7,270119,1
8,569705,0
9,108493,0
10,570241,0
11,287097,0
12,583741,0
13,494238,1
14,483411,0
15,488561,0
16,223485,1
17,264463,1
18,15504,1
19,216771,1
20,405035,0
21,40712,0
22,225505,1
23,303469,1
24,18027,1
25,13649,1
26,225644,1
27,264452,1
28,294199,0
29,475412,0
30,67280,0
31,167981,0
32,466013,0
33,69418,0
34,491248,1
35,218032,1
36,218194,1
37,372864,1
38,108834,1
39,275743,1
40,412026,1
41,570277,1
42,87891,1
43,68243,0
44,553166,1
45,627,1
46,272374,0
47,268706,1
48,248099,0
49,266152,1
50,248400,1
51,218221,1
52,223632,1
53,403137,0
54,250654,1
55,18121,1
56,268298,1
57,36550,1
58,225161,1
59,243841,0
60,264266,1
61,270660,1
62,515720,1
63,68183,0
64,257872,1
65,2603,0
66,36031,0
67,254535,1
68,190109,0
69,254795,1
70,96947,1
71,149117,1
72,391080,0
73,492312,1
74,227093,1
75,45773,1
76,255409,1
77,316636,1
78,179850,0
79,213588,1
80,569552,1
81,478115,0
82,414453,0
83,534066,0
84,257602,1
85,585863,0
86,260429,1
87,175279,1
88,381094,0
89,322917,1
90,498104,1
91,503895,1
92,271456,1
93,260826,1
94,19273,1
95,374930,0
96,422549,1
97,275587,1
98,249109,1
99,491848,1
100,515045,0
101,264541,1
102,129747,1
103,272506,0
104,254558,1
105,223012,1
106,263376,1
107,23944,1
108,21355,1
109,345965,0
110,608327,0
111,321523,1
112,218586,1
113,231818,1
114,265547,0
115,483634,1
116,263416,1
117,488887,1
118,248905,1
119,607046,0
120,403295,0
121,254515,1
122,608253,0
123,499213,1
124,20626,1
125,222019,1
126,20246,1
127,577853,0
128,223991,1
129,254828,1
130,251636,1
131,2677,1
132,22828,1
133,214305,1
134,293564,1
135,274396,1
136,378353,1
137,248485,1
138,313177,0
