,id,response
0,263798,1
1,282617,0
2,415150,1
3,262074,1
4,315736,0
5,258106,1
6,105103,0
7,468425,0
8,496575,0
9,321207,1
10,258100,1
11,157958,0
12,254197,0
13,611716,0
14,484775,0
15,201681,0
16,32206,0
17,486089,0
18,425955,0
19,84378,0
20,225411,1
21,179631,0
22,570466,0
23,13350,0
24,256963,0
25,222147,1
26,249769,0
27,375654,0
28,270934,0
29,225443,1
30,225450,1
31,223340,1
32,262418,1
33,605159,0
34,342000,1
35,377131,1
36,386595,0
37,254052,1
38,249079,1
39,19409,0
40,581727,0
41,336824,0
42,535333,0
43,254683,0
44,216289,1
45,533198,0
46,476268,0
47,227345,0
48,23262,0
49,215161,1
50,291345,0
51,549726,0
52,399300,0
53,159245,0
54,197944,0
55,49323,0
56,218433,1
57,23873,0
58,265201,1
59,509665,0
60,255150,1
61,572623,0
62,290232,1
63,353827,0
64,249940,0
65,228225,1
66,577494,0
67,443962,0
68,242648,0
69,24073,1
70,23325,1
71,276219,1
72,512609,0
73,275879,1
74,23137,1
75,171499,0
76,339542,0
77,401146,0
78,351130,0
79,606578,0
80,346438,0
81,451542,0
82,267125,0
83,275371,0
84,126218,0
85,68180,0
86,225597,1
87,564931,1
88,49751,0
89,123620,0
90,335097,0
91,131419,0
92,242738,1
93,214490,1
94,256444,1
95,391302,0
96,548429,0
97,407874,0
98,20483,1
99,23650,0
100,276186,1
101,459175,0
102,492439,0
103,494173,1
104,265094,0
105,218322,1
106,261034,1
107,21058,1
108,259336,1
109,214597,1
110,212918,1
111,414330,0
112,381097,0
113,33720,1
114,263639,1
115,269559,0
116,495220,0
117,254248,1
118,223288,1
119,22537,1
120,20415,1
121,225950,1
122,255346,1
123,259714,1
124,533607,0
125,415239,1
126,257970,1
127,609978,0
128,253250,1
129,488833,1
130,494221,1
131,471798,1
132,273917,1
133,518102,0
134,548598,0
135,249041,1
136,492298,1
137,131,0
138,268637,1
139,255337,1
140,569261,0
141,468005,0
142,524173,0
143,212953,1
144,518710,0
145,259577,1
146,481896,0
147,253098,1
148,493165,1
149,51260,1
150,523148,0
151,263672,1
152,5228,0
153,113546,1
154,211411,0
155,390264,0
156,394744,0
157,267958,0
158,278029,1
159,126806,0
160,124875,0
161,41757,0
162,534354,0
163,263595,1
164,491737,1
165,327982,0
166,262061,1
167,269457,0
168,260138,1
169,492294,1
170,271719,1
171,251836,0
172,213308,0
173,533671,0
174,260117,1
175,379701,0
176,254262,1
177,494516,1
178,124473,0
179,461429,0
180,45137,0
181,214248,1
182,493978,1
183,18207,1
184,29734,0
185,250610,0
186,468256,1
187,212761,1
188,249197,1
189,344717,0
190,260904,1
191,467561,0
192,539252,0
193,271808,1
194,264207,1
195,46933,1
196,563530,0
197,229576,0
198,612086,0
199,391782,0
200,69402,0
201,346340,0
202,226505,0
203,484094,1
204,213988,1
205,550576,0
206,217571,1
207,210873,1
208,17932,0
209,335244,0
210,277892,1
211,326078,1
212,227948,1
213,217567,1
214,542933,0
215,15170,0
216,229498,0
217,230050,0
218,72338,0
219,276643,0
220,23472,1
221,225096,1
222,266579,0
223,433008,0
224,299348,0
225,218899,0
226,259746,1
227,229913,0
228,71552,1
229,265258,1
230,270213,1
