,id,response
0,73508,0
1,228225,1
2,6559,0
3,328455,0
4,247455,1
5,254660,1
6,247625,1
7,416305,0
8,212718,1
9,430216,0
10,251275,0
11,264323,1
12,259178,1
13,192899,1
14,225559,1
15,264159,1
16,35751,0
17,90909,0
18,213816,1
19,257521,1
20,226717,0
21,199247,0
22,165025,0
23,256597,1
24,204324,0
25,211414,1
26,4647,0
27,22146,0
28,6633,0
29,372498,0
30,229809,0
31,214518,1
32,251503,1
33,72302,1
34,528511,0
35,334311,1
36,188434,0
37,21096,1
38,31823,0
39,260014,1
40,255011,1
41,226905,0
42,261142,1
43,211796,0
44,249836,1
45,49766,1
46,583359,0
47,274008,1
48,233588,0
49,248838,1
50,131045,0
51,271050,1
52,257746,1
53,307075,0
54,274929,0
55,518708,0
56,1687,0
57,548255,1
58,239410,1
59,262305,1
60,22387,1
61,572904,0
62,248465,1
63,466142,0
64,21627,1
65,214071,1
66,279986,0
67,248927,1
68,224075,1
69,72303,1
70,214052,1
71,268335,1
72,383755,0
73,58270,1
74,572494,0
75,254093,1
76,80320,0
77,352888,0
78,422061,0
79,326993,0
80,187875,0
81,397070,0
82,257881,1
83,107654,0
84,337040,0
85,499620,0
86,535151,0
87,262970,1
88,535167,1
89,270438,1
90,600060,0
91,217829,1
92,225746,1
93,257512,1
94,401066,1
95,21299,1
96,468038,0
97,574533,0
98,260849,1
99,129776,0
100,476328,0
101,483179,1
102,220051,0
103,49974,0
104,264064,1
105,339637,0
106,266118,1
107,20924,1
108,486863,0
109,22288,1
110,276287,1
111,493966,1
112,249038,1
113,544651,0
114,62713,0
115,248539,1
116,226279,1
117,255028,1
118,229098,0
119,259104,1
120,267122,0
121,258339,1
122,91183,0
123,505335,0
124,162086,1
125,22953,1
126,470241,0
127,316161,0
128,248561,1
129,500160,1
130,67907,0
131,585298,0
132,6236,0
133,278428,0
134,378862,0
135,505714,0
136,169022,0
137,243643,0
138,268620,1
