,id,response
0,250751,1
1,586059,0
2,214716,1
3,539466,0
4,376685,0
5,253141,1
6,389980,0
7,229642,0
8,327405,0
9,482489,0
10,214026,1
11,212131,0
12,214396,1
13,221510,1
14,322168,0
15,504100,0
16,106086,0
17,255915,0
18,278424,0
19,132995,0
20,249131,1
21,121063,1
22,15874,0
23,222240,1
24,20989,1
25,23512,0
26,259616,1
27,297493,0
28,390572,0
29,67006,1
30,18047,1
31,447000,0
32,198105,0
33,21102,1
34,247477,0
35,389251,1
36,141079,0
37,447180,0
38,23131,1
39,237646,0
40,225194,1
41,205502,0
42,53509,0
43,69092,0
44,167287,0
45,224162,1
46,297576,0
47,276135,1
48,385446,0
49,223535,1
50,465707,0
51,263495,1
52,481700,0
53,264751,1
54,17536,0
55,6183,0
56,182827,0
57,262929,1
58,20302,1
59,76407,0
60,28635,1
61,249119,1
62,202480,0
63,483136,0
64,32362,0
65,503200,0
66,7294,0
67,115616,1
68,280654,1
69,221861,1
70,536143,0
71,47008,1
72,226038,1
73,459720,0
74,217348,1
75,333360,1
76,248590,1
77,217631,1
78,204083,1
79,480396,0
80,229940,1
81,248857,1
82,18571,0
83,531192,0
84,253558,0
85,443873,0
86,271903,1
87,600050,0
88,513670,1
89,212204,0
90,243227,0
91,145758,0
92,487817,0
93,259276,1
94,23153,1
95,551093,0
96,21468,1
97,276670,1
98,317278,0
99,537643,0
100,373250,0
101,35304,0
102,256818,1
103,221815,0
104,15717,0
105,474648,0
106,2535,1
107,484977,0
108,494236,1
109,280500,0
110,392200,0
111,268861,0
112,267596,1
113,121473,0
114,248983,0
115,598149,0
116,235004,0
117,249355,0
118,425837,0
119,123416,1
120,255988,1
121,572522,0
122,263999,1
123,267394,1
124,225306,1
125,268460,1
126,275044,1
127,183657,0
128,20363,1
129,234279,0
130,413192,0
131,466030,0
132,217496,1
133,500766,0
134,254830,1
135,213047,1
136,287197,0
137,1097,0
138,339456,0
139,251553,1
140,356902,1
141,256767,1
142,90023,1
143,261087,1
144,211373,0
145,552651,0
146,270210,1
147,262920,0
148,253845,1
149,504328,0
150,391685,0
151,29855,1
152,57880,0
153,218569,0
154,3444,1
155,536814,1
156,535174,0
157,248780,1
158,470281,0
159,500017,0
160,293614,1
161,222591,1
162,212740,1
163,289397,0
164,573077,0
165,257132,1
166,495973,1
167,18502,0
168,215967,1
169,67347,1
170,263802,1
171,250935,0
172,255971,1
173,218163,1
174,128477,0
175,496888,1
176,298929,0
177,262701,1
178,19296,1
179,74039,0
180,262378,0
181,214977,1
182,260164,1
183,192027,0
184,283275,0
185,177895,0
186,108691,0
187,492396,1
188,223126,1
189,217381,1
190,451542,0
191,222003,1
192,254570,1
193,355421,0
194,465859,0
195,465601,0
196,257635,1
197,10480,0
198,249027,1
199,328637,0
200,603428,0
201,565197,0
202,494227,0
203,229659,1
204,494494,0
205,307841,0
206,225311,1
207,265619,1
208,264051,1
209,260507,0
210,13342,1
211,249257,1
212,298873,0
213,275584,1
214,226283,1
215,7998,1
216,253521,0
217,160955,0
218,491852,0
219,261067,1
220,69513,0
221,413207,1
222,228127,0
223,21701,1
224,3493,0
225,19715,1
226,404045,0
227,74600,0
228,85251,1
229,219653,1
230,222062,1
231,491394,0
232,278296,1
233,211779,0
234,225655,1
235,217351,1
236,58542,0
237,267380,1
238,24136,1
239,276104,1
240,203270,0
241,605973,0
242,18487,0
243,212581,1
244,21512,1
245,255994,1
246,336304,0
247,28776,1
248,190106,0
249,468029,0
250,603073,0
251,368961,0
252,259474,1
253,72310,1
254,212689,1
255,158060,0
256,10003,0
257,450152,0
258,257982,1
259,265442,1
260,477818,0
261,267625,1
262,263278,1
263,18902,1
264,553482,0
265,606838,0
266,225657,1
267,392891,0
268,129583,0
269,226083,1
270,227130,0
271,18256,0
272,264253,1
273,277610,1
274,603190,0
275,239818,0
276,39391,0
277,519153,0
278,407456,0
279,217607,1
280,45351,0
281,449264,0
282,313342,1
283,392077,1
284,258968,0
285,565142,0
286,265366,1
287,271869,1
288,601960,0
289,492411,1
290,96376,0
291,192466,0
292,223559,1
293,132749,1
294,317049,0
295,42526,0
296,259933,1
297,372988,0
298,141361,0
299,242851,0
300,186769,0
301,362814,0
302,259106,1
303,511238,0
304,163672,0
305,21122,1
306,584327,0
307,116139,0
308,17269,0
309,458068,1
310,328670,0
311,20308,1
312,339640,0
313,21336,1
314,569239,0
315,223330,1
316,21729,1
317,19682,0
318,217299,1
319,217533,1
320,69377,0
