,id,response
0,73648,1
1,443963,0
2,260167,1
3,3863,0
4,296763,1
5,552633,0
6,256509,1
7,304808,0
8,74346,1
9,18563,1
10,488542,1
11,214576,1
12,344616,0
13,211723,0
14,1087,0
15,280093,0
16,53765,0
17,270699,1
18,204324,0
19,223737,1
20,248640,1
21,271974,1
22,277366,1
23,22953,1
24,264546,1
25,596659,0
26,223252,1
27,28647,1
28,485229,0
29,199316,0
30,252190,0
31,216610,1
32,471369,1
33,17981,0
34,492533,0
35,288051,0
36,192923,0
37,258279,1
38,436847,0
39,280113,1
40,383755,0
41,450481,0
42,216271,1
43,507743,1
44,262857,0
45,276142,1
46,21096,1
47,465948,0
48,212618,1
49,488427,0
50,231169,0
51,248683,1
52,264064,1
53,269803,0
54,120938,0
55,276828,1
56,259703,1
57,257674,1
58,279986,0
59,12053,0
60,127037,0
61,270438,1
62,284096,0
63,262258,1
64,505714,0
65,265189,1
66,221593,0
67,248399,1
68,72728,0
69,520141,0
70,415093,1
71,267118,0
72,467998,0
73,376963,0
74,22746,1
75,46168,0
76,225037,1
77,18059,1
78,226114,0
79,13396,0
80,264966,1
81,303789,1
82,223385,1
83,216592,0
84,216475,1
85,475439,1
86,255011,1
87,493824,1
88,267497,0
89,280030,1
90,93682,0
91,228100,1
92,271947,1
93,274241,1
94,254332,0
95,268573,1
96,176655,0
97,542461,0
98,276031,1
99,305560,0
100,6633,0
101,137446,0
102,447264,0
103,229576,0
104,254446,1
105,275891,1
106,218587,1
107,250173,1
108,32289,0
109,507880,0
110,392628,1
111,222231,1
112,465666,1
113,229642,0
114,303465,0
115,486318,0
116,22380,1
117,364994,1
118,498342,1
119,3389,1
120,467593,1
121,354415,0
122,214518,1
123,488987,1
124,208146,0
125,258242,1
126,256437,1
127,29712,1
128,599685,0
129,259746,1
130,29068,0
131,100927,1
132,41418,1
133,214755,1
134,60933,0
135,262501,1
136,209851,0
137,492255,1
138,264350,1
139,529910,0
140,275306,1
141,152341,0
142,586499,0
143,378862,0
144,476386,0
145,264986,1
146,372498,0
147,274282,1
148,455504,0
149,503492,0
150,187427,0
151,214815,1
152,504286,1
153,251529,1
154,414875,0
155,493932,1
156,265383,1
157,476328,0
158,255423,1
159,21751,1
160,224118,1
161,259105,1
162,316711,0
163,266370,1
164,251238,1
165,222926,1
166,20617,1
167,494270,1
168,488252,0
169,257457,1
170,383671,0
171,276067,1
172,495590,0
173,259903,1
174,67937,0
175,324989,0
176,494315,1
177,73647,0
178,172431,0
179,277859,1
180,217176,1
181,249275,0
182,264211,1
