,id,response
0,123785,0
1,268810,1
2,124875,0
3,215277,0
4,223956,1
5,266001,0
6,261287,0
7,494429,1
8,3418,1
9,606634,0
10,254284,0
11,504413,0
12,224084,1
13,592828,0
14,358209,0
15,364329,0
16,226328,1
17,484667,0
18,257674,1
19,400235,0
20,344641,1
21,262807,1
22,260234,1
23,215013,1
24,251844,0
25,253646,1
26,571756,0
27,226981,1
28,218335,1
29,306879,0
30,423591,0
31,494017,0
32,480253,0
33,539765,0
34,561614,0
35,4692,0
36,492194,1
37,224104,1
38,259829,1
39,268543,1
40,222663,1
41,558508,0
42,386,0
43,415133,0
44,222189,1
45,189295,0
46,9425,0
47,497319,1
48,255883,0
49,222498,1
50,255248,0
51,230641,0
52,264002,1
53,16673,0
54,31224,0
55,68203,1
56,262315,1
57,248611,1
58,204815,0
59,263496,1
60,56027,0
61,214792,1
62,105053,0
63,256509,1
64,444415,0
65,391957,0
66,508924,0
67,493839,1
68,341420,0
69,222640,1
70,492313,1
71,139943,0
72,259039,1
73,343159,0
74,64571,0
75,122625,0
76,362811,0
77,101802,0
78,518726,1
79,264667,1
80,30386,0
81,303132,0
82,23775,0
83,478631,0
84,260923,1
85,57614,0
86,321402,0
87,21752,1
88,247669,0
89,250678,1
90,254140,1
91,217852,1
92,99444,1
93,22765,1
94,19070,0
95,484833,0
96,275565,1
97,416544,1
98,393140,0
99,542857,0
100,213642,1
101,21482,1
102,213937,0
103,223332,1
104,406351,0
105,217409,1
106,250666,1
107,274309,1
108,475439,1
109,24032,1
110,282578,0
111,467620,0
112,211171,0
113,227898,1
114,259819,1
115,30554,0
116,268716,1
117,466011,0
118,264706,1
119,47125,0
120,270764,1
121,216592,0
122,254404,1
123,16281,0
124,415241,0
125,259592,1
126,21578,1
127,260134,1
128,227963,0
129,22759,1
130,483232,0
131,267624,1
132,504243,0
133,20750,0
134,265841,1
135,225810,1
136,399258,0
137,508920,0
138,260900,1
139,480124,0
140,278360,1
141,219623,1
142,483073,0
143,544739,0
144,269791,1
145,492282,1
146,529903,0
147,593223,0
148,17892,1
149,387947,0
150,22747,0
151,328001,0
152,278000,1
153,421323,0
154,217403,1
155,476591,0
156,346329,0
157,253055,1
158,535394,0
159,217115,1
160,610010,1
161,67428,0
162,270757,1
163,316230,1
164,1938,0
165,263547,1
166,605471,0
167,444132,0
168,271669,1
169,400768,0
170,276173,1
171,559334,0
172,396279,0
173,24028,1
174,298200,0
175,16062,0
176,222791,1
177,262363,1
178,260295,0
179,478441,0
180,393043,0
181,455114,1
182,221914,1
183,304910,0
184,217100,1
185,317066,1
186,3483,0
187,341154,0
188,222194,1
189,226081,1
190,547937,0
191,66876,0
192,308996,0
193,503492,0
194,223055,1
195,265284,1
196,108408,1
197,218440,1
198,184250,0
199,254190,1
200,253300,0
201,484727,0
202,1618,0
203,215027,1
204,321966,1
205,496830,0
206,91523,0
207,315727,0
208,248485,1
209,275138,1
210,272374,0
211,506074,1
212,40883,0
213,359775,0
214,218392,1
215,256332,0
216,275046,1
217,260440,1
218,214071,1
219,167307,0
220,225033,1
221,329352,0
222,271085,1
223,574829,0
224,402715,0
225,507917,0
226,495525,0
227,270635,1
228,327418,0
229,387923,0
230,202579,0
231,465593,0
232,13646,1
233,533327,0
234,396628,0
235,20877,1
236,276132,1
237,599336,0
238,223796,1
239,22131,1
240,67509,1
241,532583,0
242,86630,0
243,15346,1
244,234406,0
245,487708,0
246,204628,0
247,379137,0
248,303371,1
249,451006,0
250,221970,1
251,223718,1
252,218899,0
253,220863,0
254,569180,0
255,256069,1
256,271628,0
257,336026,0
258,15426,0
259,251275,0
260,108220,0
261,223289,1
262,20506,1
263,257247,1
264,248603,1
265,228052,0
266,218013,1
267,62793,0
268,298011,0
269,20617,1
270,276841,1
271,266060,1
272,190188,0
273,394493,0
274,272084,1
275,392628,1
276,158105,1
277,887,1
278,225450,1
279,600079,0
280,271702,1
281,542732,0
282,195466,0
283,47259,0
284,402863,0
285,222872,1
286,282291,0
287,178428,0
288,406027,0
289,257590,1
290,278341,1
291,222430,1
292,226502,1
293,214153,1
294,570820,0
295,387924,0
296,268888,0
297,275697,1
298,452201,0
299,19023,1
300,215020,1
301,190907,1
302,488502,0
303,192466,0
304,218136,1
305,260397,1
306,399578,0
307,21750,1
308,494002,0
309,216177,1
310,262517,1
311,260363,1
312,274353,0
313,211472,0
314,492505,0
315,265317,1
316,585386,0
317,67445,0
318,290178,0
319,18177,0
320,249602,1
321,482355,0
322,138106,1
323,273972,1
324,76407,0
325,275978,1
326,218454,1
327,23389,0
328,270456,1
329,14244,0
330,53523,0
331,249355,0
332,18127,1
333,28776,1
334,268036,1
335,224146,1
336,28939,1
337,217820,1
338,211723,0
339,263928,1
340,315191,0
341,570349,0
342,223019,1
343,274414,1
344,129511,0
345,21094,1
346,223167,1
347,128227,1
348,21059,1
349,505867,0
350,565297,0
351,264497,1
352,467998,0
353,98508,0
354,262446,1
355,504423,1
356,222061,1
357,296762,0
358,125641,1
359,257935,1
360,425237,0
361,222561,1
362,555940,1
363,250883,1
364,256655,1
365,222973,1
366,344616,0
367,437001,0
368,533338,0
369,216963,1
370,130662,0
371,411497,0
372,330473,0
373,585827,0
374,22247,1
375,277359,1
376,19190,1
377,180977,0
378,19368,1
379,486480,0
380,467574,0
381,229415,0
382,274277,0
383,270733,1
384,18961,1
385,268043,1
386,229658,0
387,137626,1
388,294867,0
389,486459,0
390,270978,1
