,id,response
0,460025,0
1,45767,1
2,270485,1
3,544461,0
4,257677,1
5,86630,0
6,155474,1
7,259092,1
8,70179,1
9,79595,0
10,539728,0
11,519288,0
12,488014,0
13,547332,0
14,259342,1
15,224099,1
16,484835,0
17,570259,0
18,488824,1
19,261142,1
20,254207,1
21,267951,0
22,274353,0
23,252077,1
24,391957,0
25,502634,0
26,263439,1
27,594724,0
28,225730,1
29,522316,0
30,211784,1
31,315734,0
32,375947,0
33,81785,0
34,569209,0
35,519209,0
36,587653,0
37,487110,0
38,147774,0
39,250171,1
40,277392,1
41,222444,1
42,14876,0
43,230050,0
44,259437,1
45,254303,1
46,253077,1
47,378838,0
48,274282,1
49,536500,0
50,257451,1
51,307052,0
52,527778,0
53,413447,0
54,213125,0
55,251061,0
56,279978,0
57,20411,1
58,138071,0
59,257587,1
60,223288,1
61,275266,1
62,273942,1
63,264518,1
64,492201,1
65,218004,1
66,552312,0
67,426991,0
68,505418,0
69,415079,0
70,248372,0
71,269767,0
72,270152,1
73,217679,1
74,227558,1
75,265812,1
76,391648,0
77,32544,0
78,261076,1
79,225140,1
80,19198,1
81,152898,0
82,509573,1
83,293835,0
84,253737,1
85,72303,1
86,260397,1
87,97470,0
88,251527,1
89,148009,1
90,227048,1
91,251606,0
92,276828,1
93,267932,1
94,222831,1
95,485284,0
96,3388,1
97,223900,1
98,251254,0
99,564403,0
100,222996,1
101,488469,1
102,137626,1
103,32159,0
104,458648,0
105,17893,1
106,264044,1
107,571593,0
108,251503,1
109,259466,1
110,391005,0
111,183018,0
112,108011,0
113,186687,0
114,212878,1
115,260882,1
116,466160,0
117,240094,0
118,77571,0
119,260842,1
120,176456,0
121,339540,1
122,218456,1
123,227564,1
124,263013,1
125,224064,1
126,36420,0
127,276779,1
128,214795,1
129,255122,1
130,259549,1
131,494515,1
132,532430,0
133,517591,0
134,274179,1
135,16705,0
136,259525,1
137,215169,1
138,23426,1
139,257994,1
140,282522,1
141,217640,1
142,58280,0
143,605994,0
144,509707,0
145,218392,1
146,608508,0
147,225054,1
148,228234,1
149,612555,0
150,21562,1
151,361542,0
152,369588,0
153,35742,0
154,533381,0
155,139449,0
156,194029,0
157,468017,0
158,53765,0
159,264725,1
160,494002,0
161,4647,0
162,511488,0
163,212965,1
164,222766,1
165,228153,0
166,23105,1
167,217114,1
168,495860,0
169,506726,0
170,217268,1
171,29037,0
172,195349,0
173,522235,0
174,327418,0
175,249704,0
176,259779,1
177,259250,1
178,363687,0
179,250199,1
180,321657,0
181,268716,1
182,344552,1
183,225620,1
184,257245,1
185,261117,1
186,113065,0
187,86375,0
188,287096,1
189,496888,1
190,487152,0
191,223641,1
192,314946,0
193,275565,1
194,249434,1
195,223825,1
196,143491,0
197,558232,0
198,466019,0
199,267509,1
200,21746,1
201,20107,0
202,277886,1
203,263222,1
204,265402,1
205,276209,1
206,94876,0
207,257865,1
208,465501,0
209,603149,0
210,288208,1
211,358354,0
212,20220,0
213,492155,1
214,376776,0
215,226734,0
216,386001,0
217,451000,1
218,529904,0
219,64554,0
220,187089,1
221,542293,0
222,274285,1
223,251562,1
224,485316,0
225,109015,0
226,254843,1
227,486459,0
228,248410,1
229,493823,0
230,468324,0
231,528500,0
232,30403,0
233,23645,0
234,414282,0
235,265475,1
236,2505,0
237,226414,0
238,249492,0
239,257068,1
240,416544,1
241,453730,0
242,287310,0
243,189292,0
244,273875,1
245,506815,1
246,19904,0
247,321206,1
248,225210,1
249,229299,1
250,216453,1
251,269704,0
252,276366,1
253,31813,0
254,216475,1
255,538586,0
256,548909,0
257,223101,1
258,253007,1
259,259620,1
260,412841,0
261,465679,0
262,468011,0
263,492507,0
264,274359,1
265,361786,0
266,216578,1
267,254937,1
268,492154,1
269,22759,1
270,398916,0
271,483060,1
272,285293,0
273,307889,0
274,569180,0
275,262868,0
276,247410,1
277,20384,1
278,216337,1
279,264413,1
280,364994,1
281,465611,0
282,23379,0
283,23137,1
284,256714,1
285,217240,1
286,327125,0
287,513136,0
288,19729,0
289,266202,1
290,176346,0
291,256441,1
292,320988,0
293,77261,0
294,532516,0
295,279977,0
296,497424,1
297,74072,1
298,223718,1
299,22768,1
300,272001,1
301,478441,0
302,270954,1
303,192923,0
304,202480,0
305,254248,1
306,483179,1
307,148742,0
308,265229,1
309,224073,1
310,271103,1
311,532569,0
312,53523,0
313,256530,1
314,214564,1
315,270442,1
316,408058,0
317,291623,1
318,23525,1
319,544197,0
320,455880,0
321,249542,1
322,223920,1
323,481431,1
324,277451,1
325,270635,1
326,46168,0
327,266725,0
328,379763,0
329,218304,1
330,227423,1
331,384997,0
332,69189,1
333,552251,0
334,67907,0
335,484168,0
336,227555,0
337,268646,1
338,260198,1
339,270588,1
340,350011,0
341,22374,1
342,267130,0
343,31273,0
344,494584,1
345,224104,1
346,264762,1
347,253300,0
348,259697,1
349,5228,0
350,267904,0
351,198676,0
352,254140,1
353,215008,1
354,212877,1
355,89542,0
356,500891,0
357,248483,1
358,216610,1
359,232732,0
360,16010,0
361,260190,1
362,227060,1
363,214138,1
364,263977,1
365,352888,0
366,519244,0
367,341420,0
368,553488,0
369,553092,1
370,253836,0
371,85352,1
372,271832,1
373,302740,1
374,128916,0
375,259929,1
376,498129,0
377,276076,1
378,487131,0
379,270199,1
380,5117,0
381,218348,1
382,495525,0
383,60933,0
