,id,response
0,321101,0
1,514972,0
2,260821,1
3,253581,0
4,17751,0
5,222973,1
6,268690,1
7,223637,1
8,486608,0
9,498364,1
10,482254,0
11,204330,0
12,212640,1
13,271641,1
14,69357,1
15,223742,1
16,346391,0
17,24248,1
18,354081,0
19,356910,0
20,124929,0
21,226043,1
22,271057,1
23,274295,1
24,526637,0
25,406917,0
26,277562,1
27,218035,1
28,218334,1
29,52169,0
30,242745,0
31,264797,1
32,258996,0
33,22323,1
34,453604,0
35,277922,1
36,20514,1
37,226368,1
38,249279,1
39,263796,1
40,265807,1
41,256553,1
42,277532,1
43,222270,1
44,242565,0
45,275506,1
46,6290,0
47,120873,0
48,432367,1
49,226288,1
50,95256,0
51,277622,1
52,84624,0
53,190219,0
54,430536,0
55,10992,0
56,220854,0
57,504427,0
58,65569,0
59,29003,1
60,260984,1
61,391997,1
62,275252,1
63,248135,1
64,278266,1
65,234415,0
66,214421,1
67,413168,0
68,994,0
69,516038,0
70,213809,1
71,596520,0
72,316694,0
73,97189,0
74,17699,0
75,18028,0
76,582129,0
77,571877,0
78,264047,1
79,95487,0
80,29250,0
81,266218,1
82,466157,0
83,224919,1
84,278196,1
85,316986,0
86,261223,1
87,253652,1
88,226263,1
89,257644,1
90,216209,0
91,499447,0
92,254634,1
93,28813,1
94,183430,0
95,499620,0
96,260900,1
97,214464,1
98,20886,1
99,20962,1
100,13717,1
101,284479,1
102,22069,0
103,201678,0
104,262446,1
105,255189,0
106,326409,1
107,172320,0
108,271231,1
109,392452,0
110,268408,1
111,478618,0
112,20640,1
113,224150,1
114,23086,0
115,223812,0
116,573325,0
117,227280,1
118,105103,0
119,137975,0
120,162072,0
121,483328,0
122,413913,0
123,331103,0
124,70335,0
125,223463,1
126,24268,1
127,261092,1
128,271426,1
129,423096,0
130,14824,0
131,223724,1
132,49703,0
133,257848,1
134,7581,0
135,349404,0
136,231359,0
137,17989,0
138,211472,0
139,257437,1
140,351511,0
141,264793,1
142,23961,1
143,257056,1
144,263404,1
145,253794,1
146,340484,0
147,534534,1
148,263370,1
149,248703,1
150,497332,0
151,342739,1
152,218535,1
153,216801,0
154,271262,1
155,504243,0
156,71093,0
157,379769,0
158,574422,0
159,335513,0
160,259100,1
161,152871,0
162,264887,1
163,250519,1
164,415716,0
165,214597,1
166,290589,0
167,264062,1
168,4727,0
169,49932,0
170,436561,1
171,217588,1
172,250299,1
173,253144,1
174,431626,0
175,129284,0
176,216284,1
177,16288,0
178,414756,1
179,374448,0
180,261962,1
181,474805,0
182,45921,0
183,256419,1
184,257229,1
185,260181,1
186,336439,0
187,211800,1
188,263749,1
189,86223,0
190,529717,0
191,213004,1
192,216380,1
193,277885,1
194,19016,1
195,213675,1
196,138424,0
197,271914,1
198,466149,0
199,264105,1
200,21314,1
201,128259,1
202,443910,0
203,494140,1
204,222322,1
205,518983,0
206,269758,1
207,348811,0
208,501050,0
209,542815,0
210,221863,1
211,549934,0
212,307990,1
213,10009,0
214,280175,1
215,569720,1
216,255391,1
217,226307,0
218,492382,1
219,228210,1
220,85440,0
221,263860,1
222,500586,0
223,251501,1
224,76121,0
225,331717,1
226,85466,0
227,408969,1
228,75126,0
229,512420,0
230,265411,1
231,264886,1
232,519288,0
233,491792,0
234,256830,1
235,477229,0
236,250629,0
237,154850,0
238,268740,1
239,276818,1
240,260287,1
241,487663,0
242,4057,0
243,90272,0
244,31823,0
245,276684,1
246,510803,1
247,260203,1
248,267534,1
249,342467,0
250,190107,0
251,249140,1
252,277563,1
253,465640,1
254,260794,1
255,255096,1
256,393156,0
257,536560,1
258,254169,1
259,495969,0
260,270215,1
261,444292,0
262,465845,1
263,22159,0
264,143137,0
265,23512,0
266,23246,0
267,10897,0
268,69078,0
269,76082,0
270,600129,0
271,49743,0
272,481530,1
273,54352,0
274,227590,0
275,466107,0
276,483148,1
277,427329,0
278,259828,1
279,20271,0
280,249769,0
281,316541,1
282,166115,0
283,23172,0
284,104913,0
285,137176,0
286,223803,1
287,223167,1
288,609210,0
289,467237,0
290,339653,0
291,262498,1
292,230746,1
293,268323,1
294,222844,1
295,22766,1
296,619076,0
297,190037,0
298,534538,1
299,272084,1
300,20819,1
301,137964,1
302,225953,1
303,196921,0
304,283018,1
305,83806,1
306,494339,1
307,76077,0
308,323740,0
309,218577,1
310,354947,0
311,352837,0
312,247376,0
313,450656,0
314,242850,0
315,470254,0
316,227090,0
317,29968,0
318,275492,1
319,249588,0
320,135432,0
321,494356,1
322,250018,0
323,130522,0
324,80301,0
325,229992,1
326,66876,0
327,360315,1
328,485229,0
329,465899,1
330,444699,1
331,550130,0
332,270919,0
333,360817,0
334,268680,1
335,225234,1
336,310437,0
337,276648,1
338,275393,0
339,278012,1
340,216602,1
341,416553,0
342,184946,0
343,129851,0
344,108884,0
345,460025,0
346,262802,0
347,608258,0
348,24077,1
349,458154,0
350,260221,1
351,224016,1
352,195644,0
353,221499,0
354,280963,1
355,262495,1
356,265543,0
357,385953,0
358,543429,0
359,353897,0
360,474336,0
361,527320,0
362,488427,0
363,247763,0
364,270884,1
365,265338,1
366,603198,0
367,24135,1
368,214354,1
369,466178,0
370,255026,1
371,582781,0
372,280152,0
373,98402,0
374,256491,1
375,436012,0
376,351212,0
377,56296,0
378,29833,0
379,547207,0
380,399603,1
381,23253,0
382,443974,0
383,277997,1
384,542886,0
385,63888,0
386,299249,0
387,18112,1
388,224127,1
389,23347,1
390,10798,0
391,264111,1
392,501718,0
393,533326,0
394,229123,0
395,226893,1
396,248174,1
397,321525,0
398,551632,0
399,518724,1
400,115936,0
401,254448,1
402,259534,1
403,219,0
404,283288,0
